"","Student ID","Class","Year","Session","Grader","Part2Tot","Part3Tot","Survey Q1","Survey Q2","Survey Q3","Survey Q4","Survey Q5","gpa_prev","GPTBase","GPTTutor","teacher","n_household_members","class_enjoyment","class_participation_likelihood","n_weekday_study_hours","n_weekend_study_hours","math_hw_completion","hw_help","private_tutorship","visit_training_center","chatgpt_use","Treatment arm","female","education_parent","n_household_children","Honors","education_parent_college"
"127",110561,"11O",11,1,"9&10",0.75,0,"A litttle","Very poorly","20-25 min","Ineffective","15-20 min",0.703256,0,1,"teacher_6",3,2,1,1,1,4,1,1,0,1,"augmented",1,5,0,0,FALSE
"128",110562,"11G",11,4,"7",0.2,0.164583333333333,"Moderately","Average","15-20 min","Neutral","15-20 min",0.762756,0,0,"teacher_11",4,4,2,1,1,1,1,1,1,4,"control",0,6,1,0,TRUE
"129",110562,"11G",11,2,"1",0.8,0.46875,"Moderately","Below average","10-15 min","Neutral","15-20 min",0.762756,0,0,"teacher_11",4,4,2,1,1,1,1,1,1,4,"control",0,6,1,0,TRUE
"130",110562,"11G",11,3,"4",0,0.625,"Moderately","Very poorly","10-15 min","Somewhat effective","15-20 min",0.762756,0,0,"teacher_11",4,4,2,1,1,1,1,1,1,4,"control",0,6,1,0,TRUE
"131",110564,"11Ü",11,1,"3",1,0.0357142857142857,"Quite a lot","Average","15-20 min","Neutral","15-20 min",0.776026,0,1,"teacher_15",1,4,4,2,4,4,0,0,0,0,"augmented",0,8,2,0,TRUE
"132",110564,"11Ü",11,3,"4",0.8,0.9,"Quite a lot","Above average","10-15 min","Neutral","5-10 min",0.776026,0,1,"teacher_15",1,4,4,2,4,4,0,0,0,0,"augmented",0,8,2,0,TRUE
"133",110564,"11Ü",11,2,"2",0.8,0.35625,"Moderately","Average","15-20 min","Neutral","15-20 min",0.776026,0,1,"teacher_15",1,4,4,2,4,4,0,0,0,0,"augmented",0,8,2,0,TRUE
"134",110566,"11G",11,2,"1",0.2,0.783333333333333,"Moderately","Below average","25-30 min","Neutral","25-30 min",0.870679,0,0,"teacher_11",4,0,2,0,0,3,0,0,1,0,"control",0,8,1,0,TRUE
"135",110566,"11G",11,3,"4",0.6,0.675,"A litttle","Average","10-15 min","Somewhat effective","0-5 min",0.870679,0,0,"teacher_11",4,0,2,0,0,3,0,0,1,0,"control",0,8,1,0,TRUE
"136",110566,"11G",11,1,"8",0.75,0.892857142857143,"Quite a lot","Average","20-25 min","Effective","0-5 min",0.870679,0,0,"teacher_11",4,0,2,0,0,3,0,0,1,0,"control",0,8,1,0,TRUE
"137",110573,"11N",11,3,"5",1,0.625,"Quite a lot","Average","10-15 min","Somewhat effective","5-10 min",0.975897,0,1,"teacher_5",3,3,3,3,5,4,1,1,1,0,"augmented",0,8,0,0,TRUE
"138",110573,"11N",11,1,"3",1,1,"Quite a lot","Average","10-15 min","Effective","5-10 min",0.975897,0,1,"teacher_5",3,3,3,3,5,4,1,1,1,0,"augmented",0,8,0,0,TRUE
"139",110573,"11N",11,4,"6",0.8,0.441666666666667,"A litttle","Average","15-20 min","Somewhat effective","10-15 min",0.975897,0,1,"teacher_5",3,3,3,3,5,4,1,1,1,0,"augmented",0,8,0,0,TRUE
"140",110584,"11S",11,3,"4",0.2,0,"Moderately","Average","10-15 min","Somewhat ineffective","15-20 min",0.551282,1,0,"teacher_8",4,1,2,2,1,3,1,0,1,1,"vanilla",0,6,4,0,TRUE
"141",110584,"11S",11,1,"8",1,0,"Quite a lot",NA,"0-5 min","Ineffective","0-5 min",0.551282,1,0,"teacher_8",4,1,2,2,1,3,1,0,1,1,"vanilla",0,6,4,0,TRUE
"142",110584,"11S",11,2,"2",0,0,NA,NA,NA,NA,NA,0.551282,1,0,"teacher_8",4,1,2,2,1,3,1,0,1,1,"vanilla",0,6,4,0,TRUE
"143",110591,"11M",11,3,"6",0.6,0.75,"Quite a lot","Above average","15-20 min","Neutral","25-30 min",0.862423,0,0,"teacher_19",3,2,2,1,1,3,1,1,1,0,"control",1,8,1,0,TRUE
"144",110591,"11M",11,4,"6",0.2,0.05,"Moderately","Below average","20-25 min","Somewhat ineffective","25-30 min",0.862423,0,0,"teacher_19",3,2,2,1,1,3,1,1,1,0,"control",1,8,1,0,TRUE
"145",110591,"11M",11,1,"9&10",0.25,0.459821428571429,"Moderately","Average","10-15 min","Neutral","5-10 min",0.862423,0,0,"teacher_19",3,2,2,1,1,3,1,1,1,0,"control",1,8,1,0,TRUE
"146",110591,"11M",11,2,"6",0,0.145833333333333,"Quite a lot","Average","15-20 min","Neutral","15-20 min",0.862423,0,0,"teacher_19",3,2,2,1,1,3,1,1,1,0,"control",1,8,1,0,TRUE
"147",110601,"11O",11,1,"9&10",0.5,0.624007936507937,"Quite a lot","Below average","15-20 min","Neutral","25-30 min",0.893397,0,1,"teacher_6",3,3,3,2,2,3,1,1,1,0,"augmented",1,8,0,0,TRUE
"148",110601,"11O",11,2,"1&2",1,0.5875,NA,NA,NA,NA,NA,0.893397,0,1,"teacher_6",3,3,3,2,2,3,1,1,1,0,"augmented",1,8,0,0,TRUE
"149",110601,"11O",11,4,"7",0.8,0.075,NA,NA,NA,NA,NA,0.893397,0,1,"teacher_6",3,3,3,2,2,3,1,1,1,0,"augmented",1,8,0,0,TRUE
"150",110601,"11O",11,3,"6",1,0.9,NA,NA,NA,NA,NA,0.893397,0,1,"teacher_6",3,3,3,2,2,3,1,1,1,0,"augmented",1,8,0,0,TRUE
"151",110603,"11Y",11,1,"8",0.5,0,"Quite a lot","Excellent","5-10 min","Neutral","10-15 min",0.698359,1,0,"teacher_14",4,4,3,3,10,2,1,1,1,1,"vanilla",1,2,1,0,FALSE
"152",110603,"11Y",11,2,"1",0.6,0,"Moderately","Average","5-10 min","Neutral","20-25 min",0.698359,1,0,"teacher_14",4,4,3,3,10,2,1,1,1,1,"vanilla",1,2,1,0,FALSE
"153",110603,"11Y",11,3,"6",0.4,0.125,"Nothing at all","Very poorly","0-5 min","Somewhat effective","5-10 min",0.698359,1,0,"teacher_14",4,4,3,3,10,2,1,1,1,1,"vanilla",1,2,1,0,FALSE
"154",110603,"11Y",11,4,"6",0.2,0,"A litttle","Average","5-10 min","Somewhat ineffective","10-15 min",0.698359,1,0,"teacher_14",4,4,3,3,10,2,1,1,1,1,"vanilla",1,2,1,0,FALSE
"155",110608,"11O",11,3,"6",0.8,0.625,"Moderately","Above average","15-20 min","Somewhat ineffective","0-5 min",0.8815,0,1,"teacher_6",2,2,2,3,7,3,1,1,1,1,"augmented",0,8,1,0,TRUE
"156",110608,"11O",11,4,"7",1,0.120833333333333,"A litttle","Very poorly","20-25 min","Somewhat effective","5-10 min",0.8815,0,1,"teacher_6",2,2,2,3,7,3,1,1,1,1,"augmented",0,8,1,0,TRUE
"157",110608,"11O",11,1,"9&10",1,1,"Quite a lot","Average","10-15 min","Neutral","0-5 min",0.8815,0,1,"teacher_6",2,2,2,3,7,3,1,1,1,1,"augmented",0,8,1,0,TRUE
"158",110608,"11O",11,2,"1&2",1,0.660416666666667,NA,NA,NA,NA,NA,0.8815,0,1,"teacher_6",2,2,2,3,7,3,1,1,1,1,"augmented",0,8,1,0,TRUE
"159",110610,"11O",11,4,"7",1,0.0958333333333333,"A litttle","Average","15-20 min","Neutral","25-30 min",0.867705,0,1,"teacher_6",4,2,2,1.3,2.3,4,1,1,1,2,"augmented",0,8,1,0,TRUE
"160",110610,"11O",11,3,"6",0.8,0.65,"Moderately","Average","15-20 min","Neutral","20-25 min",0.867705,0,1,"teacher_6",4,2,2,1.3,2.3,4,1,1,1,2,"augmented",0,8,1,0,TRUE
"161",110610,"11O",11,2,"1&2",0.6,0.479166666666667,"Moderately","Average","10-15 min","Neutral","10-15 min",0.867705,0,1,"teacher_6",4,2,2,1.3,2.3,4,1,1,1,2,"augmented",0,8,1,0,TRUE
"162",110610,"11O",11,1,"9&10",0.5,0.354166666666667,"Moderately","Above average","15-20 min","Neutral","20-25 min",0.867705,0,1,"teacher_6",4,2,2,1.3,2.3,4,1,1,1,2,"augmented",0,8,1,0,TRUE
"163",110612,"11V",11,2,"2",0,0.45,"A litttle","Below average","15-20 min","Somewhat ineffective","0-5 min",0.688026,0,0,"teacher_13",3,2,2,1.5,1,3,1,0,1,2,"control",0,7,0,0,TRUE
"164",110612,"11V",11,1,"3",0,0.0714285714285714,"A little","Very poorly","15-20 min","Somewhat ineffective","0-5 min",0.688026,0,0,"teacher_13",3,2,2,1.5,1,3,1,0,1,2,"control",0,7,0,0,TRUE
"165",110612,"11V",11,4,"7",0,0.0625,"A litttle","Below average","10-15 min","Somewhat ineffective","0-5 min",0.688026,0,0,"teacher_13",3,2,2,1.5,1,3,1,0,1,2,"control",0,7,0,0,TRUE
"166",110612,"11V",11,3,"5",0.2,0.025,NA,NA,NA,NA,NA,0.688026,0,0,"teacher_13",3,2,2,1.5,1,3,1,0,1,2,"control",0,7,0,0,TRUE
"167",110614,"10S",10,3,"7",0.8,0.34375,"A great deal","Excellent","15-20 min","Effective","20-25 min",0.574026,0,1,"teacher_13",5,4,3,1,0,2,1,1,1,1,"augmented",1,5,3,0,FALSE
"168",110614,"10S",10,1,"9&10",0.5,0.385416666666667,"A great deal","Excellent","10-15 min","Effective","5-10 min",0.574026,0,1,"teacher_13",5,4,3,1,0,2,1,1,1,1,"augmented",1,5,3,0,FALSE
"169",110614,"10S",10,4,"3",0.6,0.125,"Moderately","Average","25-30 min","Neutral","25-30 min",0.574026,0,1,"teacher_13",5,4,3,1,0,2,1,1,1,1,"augmented",1,5,3,0,FALSE
"170",110618,"11N",11,3,"5",1,0.525,"Nothing at all","Average","25-30 min","Ineffective","0-5 min",0.885141,0,1,"teacher_5",4,1,2,1,1,1,0,0,1,2,"augmented",0,4,2,0,FALSE
"171",110618,"11N",11,1,"3",1,0.819444444444444,"Nothing at all","Above average","25-30 min","Ineffective","0-5 min",0.885141,0,1,"teacher_5",4,1,2,1,1,1,0,0,1,2,"augmented",0,4,2,0,FALSE
"172",110618,"11N",11,4,"6",0.8,0.03125,"A great deal","Excellent","0-5 min","Effective","25-30 min",0.885141,0,1,"teacher_5",4,1,2,1,1,1,0,0,1,2,"augmented",0,4,2,0,FALSE
"173",110618,"11N",11,2,"1",1,0.5,"Nothing at all","Very poorly","25-30 min","Ineffective","0-5 min",0.885141,0,1,"teacher_5",4,1,2,1,1,1,0,0,1,2,"augmented",0,4,2,0,FALSE
"174",110622,"11N",11,3,"5",0.8,0.1,"Quite a lot","Above average","15-20 min","Neutral","10-15 min",0.764679,0,1,"teacher_5",4,3,2,0,0,1,1,1,0,0,"augmented",0,2,1,0,FALSE
"175",110622,"11N",11,2,"1",0.8,0.0520833333333333,"A litttle","Excellent","25-30 min","Effective","25-30 min",0.764679,0,1,"teacher_5",4,3,2,0,0,1,1,1,0,0,"augmented",0,2,1,0,FALSE
"176",110622,"11N",11,4,"6",0.8,0.102083333333333,"A litttle","Average","20-25 min","Neutral","20-25 min",0.764679,0,1,"teacher_5",4,3,2,0,0,1,1,1,0,0,"augmented",0,2,1,0,FALSE
"177",110622,"11N",11,1,"3",0.5,0,"A great deal","Below average","25-30 min","Neutral","25-30 min",0.764679,0,1,"teacher_5",4,3,2,0,0,1,1,1,0,0,"augmented",0,2,1,0,FALSE
"178",110628,"11O",11,4,"7",1,0.025,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.688462,0,1,"teacher_6",6,2,2,1,2,4,0,1,1,0,"augmented",0,8,1,0,TRUE
"179",110628,"11O",11,1,"9&10",1,0.9375,"Quite a lot","Excellent","10-15 min","Neutral","10-15 min",0.688462,0,1,"teacher_6",6,2,2,1,2,4,0,1,1,0,"augmented",0,8,1,0,TRUE
"180",110628,"11O",11,2,"1&2",1,0.189583333333333,"Nothing at all","Very poorly","15-20 min","Somewhat ineffective","15-20 min",0.688462,0,1,"teacher_6",6,2,2,1,2,4,0,1,1,0,"augmented",0,8,1,0,TRUE
"181",110628,"11O",11,3,"6",0.6,0.65,"Nothing at all","Very poorly",NA,"Ineffective",NA,0.688462,0,1,"teacher_6",6,2,2,1,2,4,0,1,1,0,"augmented",0,8,1,0,TRUE
"182",110630,"11Ü",11,2,"2",0.8,0.272916666666667,"Moderately","Average","15-20 min","Neutral","15-20 min",0.814808,0,1,"teacher_15",5,2,2,0,1,3,0,0,1,0,"augmented",0,8,0,0,TRUE
"183",110630,"11Ü",11,4,"6",0.6,0.35,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.814808,0,1,"teacher_15",5,2,2,0,1,3,0,0,1,0,"augmented",0,8,0,0,TRUE
"184",110630,"11Ü",11,1,"3",1,0.797619047619048,"Quite a lot","Excellent","15-20 min","Somewhat effective","20-25 min",0.814808,0,1,"teacher_15",5,2,2,0,1,3,0,0,1,0,"augmented",0,8,0,0,TRUE
"185",110630,"11Ü",11,3,"4",0.6,1,NA,NA,NA,"Somewhat effective","25-30 min",0.814808,0,1,"teacher_15",5,2,2,0,1,3,0,0,1,0,"augmented",0,8,0,0,TRUE
"186",110646,"11Ü",11,2,"2",0.8,0.366666666666667,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.836718,0,1,"teacher_15",3,0,1,1,2,3,0,0,1,1,"augmented",0,8,0,0,TRUE
"187",110646,"11Ü",11,1,"3",0.75,0.493055555555556,"Nothing at all","Above average","0-5 min","Ineffective","15-20 min",0.836718,0,1,"teacher_15",3,0,1,1,2,3,0,0,1,1,"augmented",0,8,0,0,TRUE
"188",110646,"11Ü",11,4,"6",0.2,0.1,NA,NA,NA,NA,NA,0.836718,0,1,"teacher_15",3,0,1,1,2,3,0,0,1,1,"augmented",0,8,0,0,TRUE
"189",110646,"11Ü",11,3,"4",1,0.875,NA,NA,NA,NA,NA,0.836718,0,1,"teacher_15",3,0,1,1,2,3,0,0,1,1,"augmented",0,8,0,0,TRUE
"190",110652,"10H",10,3,"5",0.4,0.1875,"Moderately","Below average","25-30 min","Somewhat ineffective","25-30 min",0.586667,1,0,"teacher_15",4,1,3,3,3,3,1,0,1,3,"vanilla",0,6,1,0,TRUE
"191",110652,"10H",10,1,"9&10",0.25,0.541666666666667,"Moderately","Average","15-20 min","Somewhat effective","10-15 min",0.586667,1,0,"teacher_15",4,1,3,3,3,3,1,0,1,3,"vanilla",0,6,1,0,TRUE
"192",110652,"10H",10,4,"3",0.2,0,"Moderately","Below average","20-25 min","Somewhat ineffective","20-25 min",0.586667,1,0,"teacher_15",4,1,3,3,3,3,1,0,1,3,"vanilla",0,6,1,0,TRUE
"193",110652,"10H",10,2,"2",0.4,0.214285714285714,"Moderately","Below average","15-20 min","Neutral","20-25 min",0.586667,1,0,"teacher_15",4,1,3,3,3,3,1,0,1,3,"vanilla",0,6,1,0,TRUE
"194",110668,"11M",11,2,"6",0.4,0.675,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.749628,0,0,"teacher_19",2,3,4,0,0,4,0,1,1,4,"control",0,4,0,0,FALSE
"195",110668,"11M",11,4,"6",0.4,0.145833333333333,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.749628,0,0,"teacher_19",2,3,4,0,0,4,0,1,1,4,"control",0,4,0,0,FALSE
"196",110668,"11M",11,3,"6",0.8,0.85,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.749628,0,0,"teacher_19",2,3,4,0,0,4,0,1,1,4,"control",0,4,0,0,FALSE
"197",110668,"11M",11,1,"9&10",0.75,0.673611111111111,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.749628,0,0,"teacher_19",2,3,4,0,0,4,0,1,1,4,"control",0,4,0,0,FALSE
"198",110670,"10J",10,3,"5",0.6,0.1875,NA,NA,NA,NA,NA,0.605923,0,1,"teacher_6",3,3,1,2,0,4,1,1,0,1,"augmented",0,4,1,0,FALSE
"199",110670,"10J",10,2,"3",0.6,0,NA,NA,NA,NA,NA,0.605923,0,1,"teacher_6",3,3,1,2,0,4,1,1,0,1,"augmented",0,4,1,0,FALSE
"200",110670,"10J",10,1,"8",1,0.208333333333333,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.605923,0,1,"teacher_6",3,3,1,2,0,4,1,1,0,1,"augmented",0,4,1,0,FALSE
"201",110670,"10J",10,4,"6",0.8,0,"A litttle","Very poorly",NA,NA,NA,0.605923,0,1,"teacher_6",3,3,1,2,0,4,1,1,0,1,"augmented",0,4,1,0,FALSE
"202",110674,"11V",11,3,"5",0,0,"A litttle","Very poorly","25-30 min","Ineffective","10-15 min",0.628038,0,0,"teacher_13",4,3,2,2,4,3,1,1,0,1,"control",0,8,2,0,TRUE
"203",110674,"11V",11,1,"3",0,0.0729166666666667,"Nothing at all","Below average","15-20 min","Ineffective","5-10 min",0.628038,0,0,"teacher_13",4,3,2,2,4,3,1,1,0,1,"control",0,8,2,0,TRUE
"204",110674,"11V",11,4,"7",0,0,"Nothing at all","Very poorly","25-30 min","Ineffective","5-10 min",0.628038,0,0,"teacher_13",4,3,2,2,4,3,1,1,0,1,"control",0,8,2,0,TRUE
"205",110676,"10G",10,2,"2",0,0.171825396825397,"A litttle","Very Poorly","5-10 min","Neutral","0-5 min",0.545795,0,0,"teacher_10",5,0,2,1,1,3,1,1,0,1,"control",0,2,5,0,FALSE
"206",110676,"10G",10,3,"5",0,0,"A litttle","Very poorly","5-10 min","Neutral","5-10 min",0.545795,0,0,"teacher_10",5,0,2,1,1,3,1,1,0,1,"control",0,2,5,0,FALSE
"207",110676,"10G",10,1,"9&10",0,0.0625,"Nothing at all","Very poorly","5-10 min","Somewhat ineffective","0-5 min",0.545795,0,0,"teacher_10",5,0,2,1,1,3,1,1,0,1,"control",0,2,5,0,FALSE
"208",110676,"10G",10,4,"3",0,0,"Nothing at all","Very poorly","15-20 min","Ineffective","5-10 min",0.545795,0,0,"teacher_10",5,0,2,1,1,3,1,1,0,1,"control",0,2,5,0,FALSE
"209",110678,"11I",11,1,"9&10",0.5,0,NA,NA,NA,NA,NA,0.620038,1,0,"teacher_1",3,2,2,2,2,3,1,1,1,3,"vanilla",0,8,0,0,TRUE
"210",110678,"11I",11,2,"2",0.6,0,"Moderately","Average","20-25 min","Effective","10-15 min",0.620038,1,0,"teacher_1",3,2,2,2,2,3,1,1,1,3,"vanilla",0,8,0,0,TRUE
"211",110678,"11I",11,3,"6",0.4,0.1,"Moderately","Average","25-30 min","Effective","15-20 min",0.620038,1,0,"teacher_1",3,2,2,2,2,3,1,1,1,3,"vanilla",0,8,0,0,TRUE
"212",120589,"10S",10,1,"9&10",0,0.0625,"Nothing at all","Below average","25-30 min","Neutral","25-30 min",0.684423,0,1,"teacher_13",2,2,2,0,2,3,1,1,0,1,"augmented",1,8,1,0,TRUE
"213",120589,"10S",10,2,"2",0.2,0,"Nothing at all","Very poorly","10-15 min","Somewhat ineffective","15-20 min",0.684423,0,1,"teacher_13",2,2,2,0,2,3,1,1,0,1,"augmented",1,8,1,0,TRUE
"214",120589,"10S",10,4,"3",1,0,"A litttle","Very poorly","10-15 min","Somewhat effective","20-25 min",0.684423,0,1,"teacher_13",2,2,2,0,2,3,1,1,0,1,"augmented",1,8,1,0,TRUE
"215",120589,"10S",10,3,"7",0.8,0.425,"A litttle","Below average","15-20 min","Somewhat ineffective","15-20 min",0.684423,0,1,"teacher_13",2,2,2,0,2,3,1,1,0,1,"augmented",1,8,1,0,TRUE
"216",120591,"10D",10,1,"9&10",0,0.0625,"Nothing at all","Above average","15-20 min","Somewhat ineffective","20-25 min",0.908538,1,0,"teacher_6",4,3,4,2,2,4,0,0,0,3,"vanilla",1,8,1,0,TRUE
"217",120593,"10U",10,4,"3",0.4,0.405357142857143,"A litttle","Below average","15-20 min","Somewhat ineffective","15-20 min",0.945962,1,0,"teacher_16",3,2,2,1,2,3,1,1,0,2,"vanilla",1,5,1,0,FALSE
"218",120593,"10U",10,3,"6",0.2,0.4375,"Moderately","Above average","15-20 min","Somewhat ineffective","15-20 min",0.945962,1,0,"teacher_16",3,2,2,1,2,3,1,1,0,2,"vanilla",1,5,1,0,FALSE
"219",120593,"10U",10,1,"3",0.25,0.6875,"Moderately","Below average","15-20 min","Neutral","15-20 min",0.945962,1,0,"teacher_16",3,2,2,1,2,3,1,1,0,2,"vanilla",1,5,1,0,FALSE
"220",120593,"10U",10,2,"3",0.4,0.475793650793651,"Moderately","Average","15-20 min","Ineffective","20-25 min",0.945962,1,0,"teacher_16",3,2,2,1,2,3,1,1,0,2,"vanilla",1,5,1,0,FALSE
"221",120595,"10G",10,3,"5",0,0,"Moderately","Average","15-20 min","Somewhat effective","5-10 min",0.809641,0,0,"teacher_10",3,2,2,1,1,2,1,0,0,1,"control",1,7,0,0,TRUE
"222",120595,"10G",10,1,"9&10",0,0.21875,"A litttle","Below average","25-30 min","Neutral","10-15 min",0.809641,0,0,"teacher_10",3,2,2,1,1,2,1,0,0,1,"control",1,7,0,0,TRUE
"223",120595,"10G",10,2,"2",0.4,0.473809523809524,"Moderately","Below average","20-25 min","Somewhat effective","15-20 min",0.809641,0,0,"teacher_10",3,2,2,1,1,2,1,0,0,1,"control",1,7,0,0,TRUE
"224",120597,"10T",10,3,"7",0,0.260416666666667,"Quite a lot","Average","10-15 min","Somewhat effective","10-15 min",0.782769,0,0,"teacher_18",2,3,3,1.3,3,3,1,0,0,0,"control",1,8,1,0,TRUE
"225",120597,"10T",10,4,"3",0.4,0.380357142857143,"Moderately","Average","15-20 min","Neutral","15-20 min",0.782769,0,0,"teacher_18",2,3,3,1.3,3,3,1,0,0,0,"control",1,8,1,0,TRUE
"226",120597,"10T",10,1,"9&10",0.5,0.416666666666667,"Quite a lot","Average","10-15 min","Somewhat effective","10-15 min",0.782769,0,0,"teacher_18",2,3,3,1.3,3,3,1,0,0,0,"control",1,8,1,0,TRUE
"227",120597,"10T",10,2,"1",0.2,0,"A litttle","Very poorly",NA,"Somewhat ineffective",NA,0.782769,0,0,"teacher_18",2,3,3,1.3,3,3,1,0,0,0,"control",1,8,1,0,TRUE
"228",120599,"11O",11,2,"1&2",0.6,0.0625,"Quite a lot","Above average","25-30 min","Effective","15-20 min",0.73,0,1,"teacher_6",4,2,2,1,3,4,1,1,1,2,"augmented",1,6,1,0,TRUE
"229",120599,"11O",11,3,"6",1,0.35,"A great deal","Excellent","25-30 min","Effective","25-30 min",0.73,0,1,"teacher_6",4,2,2,1,3,4,1,1,1,2,"augmented",1,6,1,0,TRUE
"230",120599,"11O",11,1,"9&10",0.5,0.03125,"Moderately","Below average","20-25 min","Somewhat effective","25-30 min",0.73,0,1,"teacher_6",4,2,2,1,3,4,1,1,1,2,"augmented",1,6,1,0,TRUE
"231",120599,"11O",11,4,"7",1,0.025,"Moderately","Average","25-30 min","Effective","25-30 min",0.73,0,1,"teacher_6",4,2,2,1,3,4,1,1,1,2,"augmented",1,6,1,0,TRUE
"232",120601,"10E",10,3,"6",0.8,0.125,"Quite a lot","Above average","20-25 min","Neutral","15-20 min",0.777526,0,1,"teacher_15",3,4,4,4,2,4,0,1,0,1,"augmented",1,8,0,0,TRUE
"233",120601,"10E",10,4,"6",0.2,0,"Moderately","Average","10-15 min","Somewhat ineffective","25-30 min",0.777526,0,1,"teacher_15",3,4,4,4,2,4,0,1,0,1,"augmented",1,8,0,0,TRUE
"234",120601,"10E",10,1,"9&10",1,0,"Quite a lot","Above average","20-25 min","Somewhat effective","20-25 min",0.777526,0,1,"teacher_15",3,4,4,4,2,4,0,1,0,1,"augmented",1,8,0,0,TRUE
"235",120601,"10E",10,2,"1",0,0,"quite a lot","Average","25-30 min","Neutral","25-30 min",0.777526,0,1,"teacher_15",3,4,4,4,2,4,0,1,0,1,"augmented",1,8,0,0,TRUE
"236",120609,"10G",10,3,"5",0,0,"Quite a lot","Average","20-25 min","Effective",NA,0.733167,0,0,"teacher_10",4,0,2,1,8,3,1,1,0,1,"control",1,6,4,0,TRUE
"237",120609,"10G",10,1,"9&10",0,0.4375,"A litttle","Very poorly","15-20 min","Somewhat ineffective",NA,0.733167,0,0,"teacher_10",4,0,2,1,8,3,1,1,0,1,"control",1,6,4,0,TRUE
"238",120609,"10G",10,2,"2",0,0.130555555555556,"A litttle","Very Poorly","15-20 min","Neutral",NA,0.733167,0,0,"teacher_10",4,0,2,1,8,3,1,1,0,1,"control",1,6,4,0,TRUE
"239",120609,"10G",10,4,"3",0,0,"Nothing at all","Very poorly","5-10 min","Somewhat ineffective","0-5 min",0.733167,0,0,"teacher_10",4,0,2,1,8,3,1,1,0,1,"control",1,6,4,0,TRUE
"240",120611,"11V",11,3,"5",0.2,0,"A great deal","Excellent","25-30 min","Somewhat effective","25-30 min",0.706782,0,0,"teacher_13",4,2,2,2,10,3,1,1,1,0,"control",1,4,4,0,FALSE
"241",120611,"11V",11,1,"3",0,0.239583333333333,"Moderately","Excellent","0-5 min","Neutral",NA,0.706782,0,0,"teacher_13",4,2,2,2,10,3,1,1,1,0,"control",1,4,4,0,FALSE
"242",120611,"11V",11,2,"2",0.2,0.05,"Moderately","Excellent","0-5 min","Neutral","0-5 min",0.706782,0,0,"teacher_13",4,2,2,2,10,3,1,1,1,0,"control",1,4,4,0,FALSE
"243",120611,"11V",11,4,"7",0,0,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.706782,0,0,"teacher_13",4,2,2,2,10,3,1,1,1,0,"control",1,4,4,0,FALSE
"244",120613,"10G",10,1,"9&10",0,0.375,NA,NA,NA,NA,NA,0.645692,0,0,"teacher_10",2,2,0,0,1,2,0,1,0,2,"control",1,6,1,0,TRUE
"245",120613,"10G",10,3,"5",0,0.1875,"A litttle","Below average","15-20 min","Somewhat ineffective","25-30 min",0.645692,0,0,"teacher_10",2,2,0,0,1,2,0,1,0,2,"control",1,6,1,0,TRUE
"246",120613,"10G",10,2,"2",0.2,0.116666666666667,"Moderately","Very Poorly","20-25 min","Neutral","20-25 min",0.645692,0,0,"teacher_10",2,2,0,0,1,2,0,1,0,2,"control",1,6,1,0,TRUE
"247",120613,"10G",10,4,"3",0,0,"Moderately","Very poorly","10-15 min","Neutral","10-15 min",0.645692,0,0,"teacher_10",2,2,0,0,1,2,0,1,0,2,"control",1,6,1,0,TRUE
"248",120615,"10T",10,1,"9&10",0.25,0.572916666666667,"A great deal","Below average","10-15 min","Effective","10-15 min",0.728667,0,0,"teacher_18",3,4,4,4,10,2,1,1,1,1,"control",1,7,1,0,TRUE
"249",120615,"10T",10,3,"7",0,0.2875,"Moderately","Below average","25-30 min","Effective","0-5 min",0.728667,0,0,"teacher_18",3,4,4,4,10,2,1,1,1,1,"control",1,7,1,0,TRUE
"250",120615,"10T",10,4,"3",0,0,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.728667,0,0,"teacher_18",3,4,4,4,10,2,1,1,1,1,"control",1,7,1,0,TRUE
"251",120615,"10T",10,2,"1",0.6,0.335714285714286,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.728667,0,0,"teacher_18",3,4,4,4,10,2,1,1,1,1,"control",1,7,1,0,TRUE
"252",120617,"11V",11,2,"2",0,0.175,"A litttle","Very poorly","0-5 min",NA,NA,0.707154,0,0,"teacher_13",2,1,0,0,1,1,1,1,0,0,"control",1,6,2,0,TRUE
"253",120617,"11V",11,3,"5",0.2,0,NA,NA,NA,NA,NA,0.707154,0,0,"teacher_13",2,1,0,0,1,1,1,1,0,0,"control",1,6,2,0,TRUE
"254",120619,"11Ü",11,3,"4",0.8,0.5,"Nothing at all","Very poorly","25-30 min","Ineffective","20-25 min",0.819462,0,1,"teacher_15",3,2,3,1.5,2,2,1,1,1,2,"augmented",1,3,1,0,FALSE
