"goodroadv","transport","pro3","tapwater","roadv","rm2c7d","rm2c7e","rm2c7g","animal_s","agrvisit","plant_s","agrext","irrigation","rm2c7c","pro5","pro4","rm2c7b","useschool","kgarten","v_prischool","broadcast","post","vpost","rm2c7a","rm2c7f","market","nonfarm","vmarket1","vmarket2","vmarket3","treatment","id_district","lnarea","lnpopden","city","reg8","rnongnghiep","rcongnghiep","rdichvu","year","tinh","post_treat"
1,1,0,0,1,0.00094250706024468,0,0.100848257541656,1,0.08,1,0,1,0.0132475392892957,0,0,0.00813777465373278,0,1,0,1,1,0,0.0706880316138268,0,1,1,0,0,0,0,"104d11",2.00283050537109,5.65728378295898,0,1,0.376343071460724,2.39406752586365,0.66703736782074,2006,104,0
1,1,1,0,1,0,0.128440365195274,0.950825691223145,1,0.03,1,0,1,0,0,0,0.0517380759119987,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"104d11",2.57794141769409,5.33228206634521,0,1,0.376343071460724,2.39406752586365,0.66703736782074,2006,104,0
1,1,0,0,1,0,0,0.0906014069914818,1,0.06,1,0,1,0,0,0,0.0167335234582424,1,0,0,1,1,0,0,0.00026034886832349,1,1,0,1,0,0,"104d11",2.62176585197449,5.63172197341919,0,1,0.376343071460724,2.39406752586365,0.66703736782074,2006,104,0
1,1,0,0,1,0,0,0,1,0.08,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,"104d11",2.0425181388855,5.75682497024536,0,1,0.376343071460724,2.39406752586365,0.66703736782074,2006,104,0
1,1,1,0,1,0,0,0.890243887901306,0,0.04,1,1,1,0.00934912916272879,0,1,0.00934912916272879,0,0,0,1,1,0,0.0154669843614101,0,0,1,0,0,0,0,"104d11",2.53051710128784,5.5897741317749,0,1,0.376343071460724,2.39406752586365,0.66703736782074,2006,104,0
1,1,1,0,1,0,0,0,1,0.03,0,0,1,0.0051948050968349,0,0,0.00616883113980293,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"105d1",0.993251800537109,6.22785329818726,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.12,1,0,0,0.0213082525879145,0,1,0.000637653458397835,0,1,1,1,1,1,0,0,1,1,1,1,0,0,"105d1",1.93730175495148,6.36446809768677,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.04,1,0,1,0.00336952460929751,0,0,0.00196555606089532,0,1,1,1,1,1,0,0.00174581003375351,1,1,1,0,0,0,"105d1",1.47932922840118,6.48064517974854,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,1,1,0.00785545911639929,0.00078554596984759,0,1,0.12,0,0,1,0.00642570294439793,0,0,0.0803212821483612,0,1,1,1,1,1,0.0903377830982208,0,1,0,1,1,1,0,"105d3",2.68375754356384,4.46537399291992,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.00513755390420556,0,0,0.00422605220228434,0,1,0,1,1,0,0.191328555345535,0,1,0,0,0,0,0,"105d3",2.99872779846191,4.83090257644653,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.01,0,0,1,0.298852801322937,0,1,0.142912700772285,0,1,1,1,1,0,0,0,1,0,1,1,0,0,"105d5",1.28370773792267,5.70470523834229,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.15,0,0,0,0.000807754462584853,0,0,0.00807754416018724,0,1,0,1,1,0,0.0443786978721619,0,1,0,1,1,0,0,"105d5",2.51446533203125,4.69487476348877,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.0162368677556515,0,0,0.0114613184705377,0,1,1,1,1,1,0.0285714287310839,0,1,0,1,1,0,0,"105d5",3.281662940979,4.49319267272949,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
0,1,0,0,0,0,0,0,1,0.09,1,0,1,0.0429680459201336,0,0,0.0191370286047459,0,1,1,1,1,1,0.0205761324614286,0,1,0,1,1,0,0,"105d5",2.22245907783508,4.88004016876221,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.05,1,1,1,0.159256801009178,1,1,0.0214996673166752,0,1,1,1,1,1,0.164004907011986,0,1,1,1,0,0,0,"105d5",1.76130032539368,5.63380718231201,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0.142857149243355,1,0.03,0,1,1,0.119047619402409,0,1,0.018791813403368,0,0,1,1,1,1,0.142857149243355,0.142857149243355,1,1,1,1,0,0,"105d5",1.75785791873932,5.89183473587036,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
0,1,1,0,1,0,0,0,1,0.04,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,"105d5",3.0605833530426,5.08612585067749,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0.0268283728510141,0,0,0.0137204462662339,0,1,0,1,1,0,0.161209061741829,0,1,1,0,0,0,0,"105d7",1.89761984348297,5.69575452804565,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.05,1,0,0,0.00195541651919484,0,0,0.00143397215288132,1,1,1,1,1,1,0.061640065163374,0,0,1,1,0,0,0,"105d7",1.85316812992096,5.65177392959595,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,0,0.261829644441605,0,0,0.0029793200083077,0,1,1,1,1,0,0.249629631638527,0,0,1,0,0,0,0,"105d7",1.59533894062042,5.61252069473267,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.00232712761498988,0,0,1,0.07,1,0,0,0.00238227588124573,0,0,0.00325577706098557,0,1,1,1,1,1,0.0432180836796761,0.0199468079954386,1,1,1,0,0,0,"105d7",1.81807672977448,6.19095373153687,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.00029717682627961,0,0,1,0.02,1,0,1,0.0508573092520237,0,0,0.00210694572888315,1,1,1,1,1,1,0.0921248123049736,0.00742942048236728,1,1,1,1,1,0,"105d9",1.71199452877045,6.40918874740601,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,1,1,0,0,0,1,0.01,1,0,0,0.00539542827755213,0,0,0.00283969892188907,0,1,0,1,1,1,0.00654450245201588,0,1,1,1,0,0,0,"105d9",1.42551505565643,5.90619993209839,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.05,1,0,0,0.00319488812237978,0,0,0.00375052099116147,0,1,1,1,0,0,0.0233918130397797,0,0,1,1,0,0,0,"105d9",1.26412665843964,6.07476139068604,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.00206550606526434,0,0,0.00177043373696506,0,1,1,1,1,1,0.0141129028052092,0,0,1,1,0,0,0,"105d9",1.01160097122192,6.29358720779419,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0.0177536234259605,0,1,0,1,1,0,0.222222223877907,0,0,1,0,0,0,0,"105d11",2.05796241760254,5.43757963180542,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.1,1,0,0,0,0,1,0.0081263417378068,0,1,1,1,1,1,0,0,1,1,1,0,0,0,"105d11",1.14422285556793,6.04871129989624,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,0,1,1,0.0762997940182686,1,1,0.00438892655074596,0,1,1,1,1,0,0.00779588939622045,0,0,1,1,0,0,0,"105d11",1.1878434419632,6.06421041488647,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.0215053763240576,1,0,0.00201612897217274,1,1,1,1,1,1,0.00602079927921295,0,1,1,1,1,0,0,"105d11",1.54968786239624,5.9607424736023,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.0278034601360559,0,1,0.00151895394083112,1,1,0,1,1,0,0.00864649191498756,0,0,1,0,0,0,0,"105d13",1.41342306137085,6.59527492523193,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0.00214077741838992,0,1,0,1,0,0,0.0297287255525589,0,1,1,0,0,0,0,"105d13",1.41098690032959,6.48668098449707,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.06,1,0,0,0.0321386381983757,0,0,0.00244190637022257,0,1,1,1,1,1,0.00645855767652392,0,1,0,1,0,0,0,"105d13",2.03077626228333,5.90194463729858,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0.00448143389075994,0,0,1,0.04,1,1,1,0,1,1,0.00106173218227923,0,1,1,1,1,1,0,0,1,1,1,1,0,0,"105d13",1.49065434932709,5.86306810379028,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.01,1,0,0,0.06376001983881,1,0,0.016031090170145,1,1,0,1,1,0,0.0151515156030655,0,0,1,0,0,0,0,"105d13",1.32175588607788,6.33363485336304,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.00571755273267627,0,0,1,0.03,1,0,1,0.0102774919942021,0,0,0.0064234328456223,0,1,0,1,1,1,0,0.00857632886618376,1,1,1,0,0,0,"105d13",1.18172717094421,6.28507232666016,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.0136054418981075,0,0,1,0.03,1,0,1,0.243457093834877,0,1,0.00684723071753979,0,1,1,1,1,0,0,0,1,1,1,0,0,0,"105d15",1.46325540542603,5.82976245880127,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.0638781934976578,0,0,0.00665033236145973,0,1,1,1,0,1,0.0290322583168745,0,1,0,1,1,0,0,"105d15",0.6931471824646,6.4297194480896,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
0,0,0,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0.00628560222685337,1,1,1,1,1,1,0.0163934417068958,0,1,1,1,1,0,0,"105d15",1.3428647518158,5.65838098526001,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0.0436205007135868,0,1,0.01,1,0,1,0,0,1,0.00625000009313226,0,1,0,1,1,0,0,0,1,0,0,0,0,0,"105d17",2.54160189628601,4.97265291213989,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0.120120123028755,0,1,0.02,1,0,1,0.00366906472481787,0,0,0.00431654695421457,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"105d17",2.47821760177612,5.6325101852417,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,0,0,1,0.00664961617439985,0,0,0.00473145768046379,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"105d17",1.50629723072052,5.92618656158447,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0.695410311222076,0,1,0.02,1,0,1,0.00356778805144131,0,0,0.00509683974087238,0,1,0,1,1,0,0,0.0139082055538893,0,1,0,0,0,0,"105d17",1.49514877796173,5.77585983276367,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,0,0,1,0.00632678577676415,0,1,0.00514970952644944,0,1,1,1,1,0,0,0,1,1,0,0,0,0,"105d17",2.00148010253906,5.98841953277588,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.00859010312706232,0,0,0.00812324974685907,0,1,1,1,1,1,0,0,1,0,1,0,0,0,"105d17",1.96990561485291,5.87001371383667,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,0,1,0,1,0,0,0,1,0.1,1,0,0,0.0056785917840898,0,0,0.0113571835681796,0,1,1,1,1,1,0.101460412144661,0,0,1,0,0,0,0,"105d19",1.27256560325623,5.89832305908203,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,1,0.0157490074634552,0,0,0.00235615088604391,0,1,1,1,1,1,0.0484496131539345,0,1,1,1,0,0,0,"105d19",1.63119947910309,6.00120162963867,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.06,1,0,1,0.0492753610014915,0,0,0.00326086953282356,1,1,1,1,1,1,0.00833333376795053,0,1,1,1,1,0,0,"105d19",1.57069706916809,6.61799192428589,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,0,0,0,1,0,0,0,1,0.1,1,0,0,0.00558160291984677,0,0,0.00859566871076822,0,1,1,1,0,0,0.0556328222155571,0,1,0,0,1,0,0,"105d19",1.70292818546295,5.97354555130005,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0.0405156537890434,0,1,0.04,1,0,0,0.00270270276814699,0,0,0.00945945922285318,0,1,1,1,1,1,0.037569060921669,0,1,1,1,0,0,0,"105d19",2.36085414886475,5.54569339752197,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.02,1,0,0,0.0170753858983517,0,0,0.00254314253106713,0,0,1,1,1,0,0,0,1,1,1,0,0,0,"105d21",0.87962681055069,6.32823324203491,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,1,1,0.00651658745482564,0,0,1,0.05,1,0,1,0.0116002792492509,0,1,0.00573025876656175,0,0,1,1,1,1,0.209715634584427,0,1,1,1,0,1,0,"105d21",1.80664813518524,5.62465143203735,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.03,1,0,1,0.00649210112169385,0,0,0.00432806741446257,0,1,0,1,1,0,0.00679963734000921,0,1,1,1,1,0,0,"105d21",1.35583519935608,6.34310102462769,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0,0,1,0.00707371579483151,0,1,1,1,0,0,0,0,1,1,1,0,0,0,"105d21",1.78339123725891,5.7149248123169,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,0,0,0,1,0,0,0,1,0.03,1,0,1,0.0190649107098579,0,0,0.00226963241584599,0,1,1,1,1,0,0,0,1,1,1,0,0,0,"105d21",1.08856201171875,6.40252542495728,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.0230460930615664,0,0,1,0.02,1,0,1,0.0210400093346834,0,0,0.00512373261153698,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"105d21",1.68639898300171,5.91250133514404,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0.00628571445122361,0,0,1,0.02,1,1,1,0.00324464635923505,0,0,0.00454250490292907,0,1,1,1,1,1,0.0371428579092026,0,1,1,1,1,0,0,"105d23",2.24070954322815,5.22666168212891,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,0,0,0,1,0.013907284475863,0.0437086075544357,0,1,0.11,1,1,1,0.0145638510584831,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,"105d23",2.15176224708557,5.16810274124146,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.15,1,0,1,0,0,0,0.00545808952301741,0,1,1,1,1,0,0.0493305139243603,0,0,0,0,0,0,0,"105d23",3.10324048995972,4.15446710586548,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0.974658846855164,1,0.03,1,0,0,0.00236492627300322,0,0,0.0100054573267698,0,1,1,1,1,0,0.253411293029785,0.00584795325994492,1,0,1,1,0,0,"105d23",2.06686282157898,5.55970764160156,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,1,0.191760405898094,0,0,0.00433663092553616,0,1,1,1,1,1,0.039089847356081,0,1,1,1,1,0,0,"105d23",1.90508806705475,5.54149675369263,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.48,0,0,0,0.170674800872803,0,0,0.00269203167408705,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"105d25",2.0108950138092,5.3958158493042,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0,0,1,0.01,0,0,1,0.0264428611844778,0,0,0.00919751636683941,0,1,1,1,1,1,0.0465116277337074,0.00465116277337074,1,1,1,0,0,0,"105d25",0.756122052669525,6.22395372390747,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,1,1,0,0,0,1,0.01,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"105d25",2.18717432022095,5.8064455986023,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,1,1,0.04,1,0,1,0,0,0,0.0616776309907436,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"105d25",2.12608647346497,5.32399320602417,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,0,1,0,0.0655737668275833,0,1,0.03,1,0,0,0.00965367443859577,0,0,0.0120670925825834,0,1,0,1,0,1,0.13661202788353,0,1,0,1,1,1,0,"105d25",2.29253482818604,5.21953678131104,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0.0144628100097179,0,0,0.00165289256256074,0,1,1,1,1,1,0,0,0,1,0,0,0,0,"105d27",1.2612978219986,5.75261735916138,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0.00149812735617161,0,1,0.04,1,0,1,0.0151351355016232,0,0,0.0129729732871056,0,1,0,1,1,0,0.182022467255592,0.0119850188493729,1,1,0,0,0,0,"105d27",1.80500471591949,5.39168167114258,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.02,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.00676246825605631,1,1,0,0,0,0,"105d27",1.31640827655792,5.75940084457397,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.03,1,0,1,0.0664719790220261,0,1,0.000834376318380237,0,1,0,1,0,0,0.320284694433212,0.00593119813129306,1,1,0,0,0,0,"105d27",1.77376520633698,5.65634870529175,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.00631266226992011,0,1,0.00618888484314084,0,1,1,1,1,1,0.15417106449604,0.00422386499121785,1,1,0,0,0,0,"105d27",2.01889514923096,5.52755117416382,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,1,0,1,0,0,0,1,0.04,0,0,1,0.00726989470422268,0,1,0.00649097748100758,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"105d27",2.21593737602234,5.39886808395386,0,1,-0.170194029808044,2.09368443489075,1.76185953617096,2006,105,0
1,1,0,1,1,0,0.137287199497223,0,0,0.04,0,1,1,0.00594648160040379,0,0,0.00145358440931886,1,1,1,1,0,0,0.100768812000751,0.012904996983707,1,0,0,0,0,0,"106d1",2.07317185401917,6.1271162033081,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.48,0,0,1,0.15465484559536,0,0,0.00582647230476141,0,0,1,1,1,0,0.173770487308502,0,0,1,0,0,0,0,"106d3",1.83226144313812,5.6798095703125,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.2,0,0,1,0.101072244346142,0,1,0.00834944657981396,0,1,1,1,1,0,0.094957672059536,0,1,1,1,0,0,0,"106d3",2.10291385650635,5.80436992645264,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0.00562746217474341,0.0225098486989737,0,1,0.12,0,0,1,0.00281809223815799,0,1,0.00281809223815799,0,0,1,1,1,0,0.0450196973979473,0.00562746217474341,1,1,1,0,0,0,"106d3",1.84530019760132,5.6373815536499,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.18,0,0,1,0.140372931957245,0,0,0.00261889793910086,0,1,1,1,1,0,0.0589335821568966,0,1,0,1,0,0,0,"106d3",2.05027008056641,5.61735582351685,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0.00718735018745065,0,0,1,0.08,0,0,1,0.0162355229258537,0,0,0.0162355229258537,0,1,1,1,1,0,0.215620502829552,0,0,0,0,0,0,0,"106d3",2.18380165100098,5.45968151092529,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
0,0,1,0,1,0.0354295819997787,0,0,1,0.02,1,0,0,0.032046016305685,0,0,0.00854560360312462,0,0,1,0,1,1,0,0.00797165650874376,0,0,0,0,0,0,"106d5",1.69009578227997,5.33899164199829,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0.0115273771807551,0,0,1,0.09,0,0,0,0.0680735185742378,0,1,0.0170183796435595,0,0,1,1,1,0,0.172910660505295,0,0,1,0,0,0,0,"106d5",1.84672105312347,5.61204147338867,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,0,1,0,1,0,0.0476947538554668,0,1,0.03,0,0,1,0.127052381634712,0,1,0.0185691937804222,0,1,1,0,1,0,0,0,1,0,0,0,0,0,"106d5",2.03992080688477,5.09735774993896,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0.0412284396588802,0,0,1,0.06,1,0,1,0.114155247807503,0,0,0.00761034991592169,1,1,0,1,1,0,0.190997049212456,0,1,1,1,0,0,0,"106d5",2.25654125213623,5.51705312728882,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0.00858369097113609,0,0,1,0.1,1,0,1,0.0352190174162388,0,0,0.00638344697654247,0,1,1,1,1,0,0.196948021650314,0,0,1,0,1,0,0,"106d5",2.1478009223938,5.5004620552063,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0.0128326993435621,0,0,1,0.16,1,0,1,0.143967092037201,0,0,0.0106261428445578,1,1,0,0,1,0,0.349334597587585,0,0,1,0,0,0,0,"106d5",2.23964524269104,5.41195011138916,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,0,0,0,1,0.0143540669232607,0,0,1,0.02,1,0,1,0.0164822228252888,0,0,0.0117730163037777,1,1,1,1,1,1,0.184689000248909,0,1,1,0,0,0,0,"106d5",1.61740612983704,5.33436632156372,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,0,1,0,1,0,0,0,1,0.12,0,0,1,0.0162680987268686,0,0,0.000813404913060367,0,1,1,0,1,0,0,0,0,1,0,0,0,0,"106d7",1.69267547130585,5.65591192245483,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.0246216151863337,0,0,0.00341078662313521,0,1,1,0,1,1,0.101791530847549,0,0,0,0,0,0,0,"106d7",1.94032311439514,5.86596632003784,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,0,0,1,0.0203256048262119,0,0,0.0032560434192419,1,1,0,1,1,0,0.00157109193969518,0,0,1,0,0,0,0,"106d7",1.98814833164215,5.85413026809692,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.017509963363409,0,1,0.00326047581620514,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"106d7",2.01303458213806,5.51958894729614,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,1,0,1,0,0.0561097264289856,0,1,0.12,0,0,1,0.0180230922996998,0,0,0.00591382710263133,0,1,1,1,1,0,0.339775562286377,0,1,1,1,0,0,0,"106d7",1.32282197475433,6.05743408203125,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,0,1,0,1,0,0,0,1,0.12,0,0,1,0,0,0,0.154047906398773,0,1,0,1,1,0,0.217546358704567,0,0,1,0,0,0,0,"106d7",1.49470031261444,5.75095462799072,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0.00154225784353912,0,1,1,1,1,0,0,0,1,1,1,0,0,0,"106d8",1.60442531108856,6.4589524269104,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0.00103626947384328,0,0.0186528488993645,1,0.08,1,0,0,0.00266808969900012,0,0,0.00260138744488358,0,1,0,1,1,0,0.00103626947384328,0,1,1,1,0,0,0,"106d8",1.96571278572083,6.2927098274231,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0,0,0,1,0.12,0,0,1,0,0,0,0.000978811644017696,1,1,1,1,1,1,0,0,1,1,1,0,0,0,"106d8",1.77664577960968,6.51890277862549,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0.0145516078919172,0,0,1,0.2,0,0,0,0,0,1,0.000748895399738103,0,1,1,1,1,1,0.203045681118965,0,1,1,1,0,0,0,"106d8",1.71847176551819,6.27278232574463,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0.0269966255873442,0,0,1,0.04,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,"106d8",1.73342382907867,6.15528583526611,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0,0,0,1,0.12,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,"106d8",1.24703228473663,6.36382055282593,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0,0.273704797029495,0,1,0.02,0,1,1,0.0297966059297323,0,0,0.0112708900123835,0,1,0,1,1,0,0.0366568900644779,0,1,0,1,1,0,0,"106d9",2.15176224708557,5.47187948226929,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
1,1,0,0,1,0,0.206008583307266,1,1,0.12,0,0,1,0.0327822379767895,0,0,0,0,1,1,1,1,0,0.247210294008255,0.000858369108755141,0,1,0,0,0,0,"106d9",2.16067576408386,5.5929479598999,0,1,0.470078676939011,1.73804879188538,0.847954869270325,2006,106,0
